the_geom,cartodb_id,the_geom_webmercator,latitude,longitude,borough,job_type,permit_type,job_number,bin_number,job_type2,cost_estimate,enlargement_flag_yes_no,square_footage,permit_issuance_date,permit_expiration_date,job_location_house_number,job_location_street_name,community_board,applicant_business_name,proposed_occupancy_class,proposed_stories,proposed_dwelling_units
0101000020E610000000000020197A52C0000000E082564440,2501,0101000020110F00001DF7D9348C625FC18D8C39554AF05241,40.6758689880371,-73.9077835083008,Brooklyn,NB,New Building,321195979,3337899,NB,10805776,false,73012,8/28/2020,5/14/2021 12:00,1864,EASTERN PARKWAY,316,"GALAXY G.C. GROUP, LLC",RESIDENTIAL: APARTMENT HOUSES,10,67
0101000020E610000000000020D97C52C00000004083564440,2502,0101000020110F0000D77B730538675FC1C4DBBAC04AF05241,40.6758804321289,-73.9507522583008,Brooklyn,A1,ALT 1 Enlargement,321416222,3030658,A1,225000,true,880,8/18/2020,5/7/2021 12:00,1070,BERGEN STREET,308,U.S. CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,4,4
0101000020E6100000000000600A7252C00000004083564440,2503,0101000020110F0000DB54026BDC545FC1C4DBBAC04AF05241,40.6758804321289,-73.7818832397461,Queens,A1,ALT 1 Enlargement,421916635,4265985,A1,385520,true,2206,1/27/2020,12/31/2020 12:00,127-20,160 STREET,412,PANTANO LANDSCAPING & CON,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000E0EA7F52C00000008084564440,2504,0101000020110F0000E45F5DB26E6C5FC13D9714274CF05241,40.6759185791016,-73.9987106323242,Brooklyn,A1,ALT 1 Enlargement,321813301,3008107,A1,526570,true,78,8/19/2020,5/28/2021 12:00,495,COURT STREET,306,ENGLISH PAINTING CO LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000203F7852C0000000E084564440,2505,0101000020110F00004B54DB11675F5FC1B5EB95924CF05241,40.6759300231934,-73.8788528442383,Brooklyn,A1,ALT 1 Enlargement,321731453,3088748,A1,588523,true,780,7/18/2019,12/31/2020 12:00,849,GLENMORE AVENUE,305,"EXPERTDESIGNERS, DESIGN &",RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000E0D07152C00000008085564440,2506,0101000020110F0000609C9BBF7A545FC180D0C2454DF05241,40.6759490966797,-73.7783737182617,Queens,NB,New Building,420663776,4619700,NB,21578992,false,145804,8/19/2020,8/19/2021 12:00,161-11,132 AVENUE,412,MEGA CONTRACTING GP LLC,RESIDENTIAL: APARTMENT HOUSES,10,159
0101000020E6100000000000C0A17E52C0000000E085564440,2507,0101000020110F00009BF711A53F6A5FC12D2844B14DF05241,40.6759605407715,-73.9786224365234,Brooklyn,A1,ALT 1 Enlargement,321169739,3019813,A1,429600,true,731,7/7/2020,2/4/2021 12:00,777,UNION STREET,306,SIMONSAYS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000A0277D52C0000000C08A564440,2508,0101000020110F0000D282875CBD675FC1260AD62653F05241,40.6761093139648,-73.9555435180664,Brooklyn,NB,New Building,321186747,3030630,NB,1083952,false,7324,9/21/2020,2/26/2021 12:00,545,ST MARKS AVENUE,308,KINGS COUNTY SERVICES INC,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E610000000000040AB7952C0000000C08B564440,2509,0101000020110F000014EA9C92D1615FC12979844554F05241,40.676139831543,-73.9010772705078,Brooklyn,NB,New Building,321956344,3083223,NB,370000,false,2500,4/3/2020,3/19/2021 12:00,16,WILLIAMS AVE,305,M-A-C-HOME DESIGN AND CON,STORAGE: LOW HAZARD,2,0
0101000020E610000000000000C47C52C0000000008E564440,2510,0101000020110F0000A23D6B2314675FC157128DCA56F05241,40.6762084960938,-73.949462890625,Brooklyn,A1,ALT 1 Enlargement,321917789,3030395,A1,85650,true,713,10/29/2020,10/30/2021 12:00,1095,BERGEN STREET,308,GRANT DAVIS THOMPSON INC,BUSINESS,2,
0101000020E6100000000000C0007752C0000000608E564440,2511,0101000020110F0000AD721C474A5D5FC173850E3657F05241,40.6762199401855,-73.8594207763672,Queens,NB,New Building,421432300,4189983,NB,63640,false,430,8/14/2020,1/15/2021 12:00,107-17,77TH STREET,410,LUXURY CONSTRUCTION CO IN,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000C0007752C0000000608E564440,2512,0101000020110F0000AD721C474A5D5FC173850E3657F05241,40.6762199401855,-73.8594207763672,Queens,A1,ALT 1 Enlargement,421432328,4189983,A1,367750,true,0,1/24/2020,1/15/2021 12:00,107-17,77TH STREET,410,LUXURY CONSTRUCTION CO IN,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000060147D52C0000000008F564440,2513,0101000020110F00003250D3A99C675FC14E9D3BE957F05241,40.6762390136719,-73.9543685913086,Brooklyn,A1,ALT 1 Enlargement,321735137,3030586,A1,770400,true,2536,6/3/2020,2/17/2021 12:00,984,BERGEN STREET,308,KING KONG G/C INC,RESIDENTIAL: APARTMENT HOUSES,4,4
0101000020E6100000000000E05F7C52C00000000090564440,2514,0101000020110F00009E39E3106A665FC1D930EA0759F05241,40.67626953125,-73.9433517456055,Brooklyn,A1,ALT 1 Enlargement,321654722,3030458,A1,525000,true,850,9/11/2020,3/22/2021 12:00,1370,DEAN STREET,308,ALL VISION GENERAL CONST*,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C0EF7E52C0000000A091564440,2515,0101000020110F0000C53FBA22C46A5FC1F6F2C5D95AF05241,40.6763191223145,-73.9833831787109,Brooklyn,NB,New Building,320909228,3425188,NB,7767040,false,52480,10/10/2019,12/31/2020 12:00,243,FOURTH AVENUE,306,WERIZE INC,RESIDENTIAL: APARTMENT HOUSES,12,19
0101000020E610000000000020577952C0000000A091564440,2516,0101000020110F00005BC08CAD42615FC1F6F2C5D95AF05241,40.6763191223145,-73.8959426879883,Brooklyn,NB,New Building,321066573,3426612,NB,4163092,false,28129,5/5/2020,4/11/2021 12:00,149,NEW JERSEY AVE,305,DLC DEVELOPMENT CORP,"RESIDENTIAL: HOTELS, DORMITORIES",7,49
0101000020E6100000000000207D6F52C00000000092564440,2517,0101000020110F000083F8A0CE86505FC1C37147455BF05241,40.6763305664062,-73.7420120239258,Queens,NB,New Building,420651333,4282538,NB,3318456,false,22422,7/24/2020,8/7/2021 12:00,228-02,MERRICK BOULEVARD,413,LION HEART GROUP INC,MERCANTILE,2,
0101000020E6100000000000A0747952C00000004092564440,2518,0101000020110F0000D3BA61C974615FC1491CF38C5BF05241,40.6763381958008,-73.8977432250977,Brooklyn,NB,New Building,321074145,3426598,NB,3581156,false,24197,9/29/2020,5/17/2021 12:00,51,SHEFFIELD AVENUE,305,AMERISTAR CONSTRUCTION LL,"RESIDENTIAL: HOTELS, DORMITORIES",9,69
0101000020E6100000000000A0747952C00000004092564440,2519,0101000020110F0000D3BA61C974615FC1491CF38C5BF05241,40.6763381958008,-73.8977432250977,Brooklyn,NB,New Building,321074190,3425972,NB,3581156,false,24197,9/29/2020,5/17/2021 12:00,55,SHEFFIELD AVENUE,305,AMERISTAR CONSTRUCTION LL,"RESIDENTIAL: HOTELS, DORMITORIES",9,69
0101000020E610000000000000B67B52C00000004093564440,2520,0101000020110F000000BA248449655FC1C9CBA1AB5CF05241,40.6763687133789,-73.9329833984375,Brooklyn,A1,ALT 1 Enlargement,321476648,3035674,A1,400000,true,0,7/15/2020,7/1/2021 12:00,85,SCHENECTADY AVENUE,308,GUINADA DESIGN INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000000A38052C00000004094564440,2521,0101000020110F0000EC9D9A73A76D5FC1E38350CA5DF05241,40.676399230957,-74.0099487304688,Brooklyn,NB,New Building,322027221,3323704,NB,2194692,false,14829,5/26/2020,5/26/2021 12:00,135,RICHARDS STREET,306,ADAM'S EUROPEAN CONTRACTI,FACTORY/INDUSTRIAL: LOW HAZARD,1,0
0101000020E610000000000000A38052C00000004094564440,2522,0101000020110F0000EC9D9A73A76D5FC1E38350CA5DF05241,40.676399230957,-74.0099487304688,Brooklyn,NB,New Building,322027249,3323702,NB,261368,false,1766,5/6/2020,3/20/2021 12:00,100,DWIGHT STREET,306,ADAM'S EUROPEAN CONTRACTI,FACTORY/INDUSTRIAL: LOW HAZARD,1,0
0101000020E610000000000000A38052C00000004094564440,2523,0101000020110F0000EC9D9A73A76D5FC1E38350CA5DF05241,40.676399230957,-74.0099487304688,Brooklyn,NB,New Building,322066134,3323703,NB,261368,false,1766,5/6/2020,3/20/2021 12:00,147,RICHARDS STREET,306,ADAM'S EUROPEAN CONTRACTI,FACTORY/INDUSTRIAL: LOW HAZARD,1,0
0101000020E610000000000000B27752C00000004094564440,2524,0101000020110F0000EB30D05A775E5FC1E38350CA5DF05241,40.676399230957,-73.8702392578125,Brooklyn,NB,New Building,302585450,3426494,NB,671328,false,4536,3/26/2020,3/26/2021 12:00,471,CRESCENT STREET,305,VENUS GROUP INC,EDUCATIONAL,1,
0101000020E6100000000000600A7A52C0000000E094564440,2525,0101000020110F0000E179EF2673625FC151BB7D7D5EF05241,40.6764183044434,-73.9068832397461,Brooklyn,A1,ALT 1 Enlargement,321633130,3042746,A1,673800,true,2840,11/15/2020,8/24/2021 12:00,2361,ATLANTIC AVE,316,MJH CONSTRUCTION CORP,RESIDENTIAL: APARTMENT HOUSES,5,10
0101000020E610000000000060DE8052C00000004096564440,2526,0101000020110F0000FA61554E0C6E5FC1E50DAE0760F05241,40.6764602661133,-74.0135726928711,Brooklyn,A1,ALT 1 Enlargement,320248246,3829709,A1,500000,true,4987,12/7/2020,8/10/2021 12:00,369,VAN BRUNT STREET,306,ALBA GROUP INC,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E610000000000080F77F52C0000000E096564440,2527,0101000020110F000022F23D24846C5FC11650DBBA60F05241,40.6764793395996,-73.9994812011719,Brooklyn,A1,ALT 1 Enlargement,321954569,3005632,A1,733486,true,273,11/23/2020,7/21/2021 12:00,156,NELSON STREET,306,JAVA MANAGEMENT LLC,RESIDENTIAL: APARTMENT HOUSES,4,3
0101000020E610000000000040B07B52C0000000E096564440,2528,0101000020110F00008DA7CDBF3F655FC11650DBBA60F05241,40.6764793395996,-73.9326324462891,Brooklyn,NB,New Building,321189469,3330819,NB,1281828,false,8661,11/17/2020,8/14/2021 12:00,1690,PACIFIC ST,308,BETTERBUILT BUILDERS INC,RESIDENTIAL: APARTMENT HOUSES,4,10
0101000020E610000000000040B07B52C0000000E096564440,2529,0101000020110F00008DA7CDBF3F655FC11650DBBA60F05241,40.6764793395996,-73.9326324462891,Brooklyn,NB,New Building,321189478,3330819,NB,1283160,false,8670,11/17/2020,8/14/2021 12:00,1692,PACIFIC ST,308,BETTERBUILT BUILDERS INC,RESIDENTIAL: APARTMENT HOUSES,4,10
0101000020E610000000000000F97752C00000004098564440,2530,0101000020110F0000920994F4EF5E5FC150BA0B4562F05241,40.6765213012695,-73.8745727539062,Brooklyn,NB,New Building,321386184,3426630,NB,410552,false,2774,9/21/2020,3/17/2021 12:00,961,GLENMORE AVENUE,305,BAHALS CUSTOM HOMES INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C0F77752C00000008098564440,2531,0101000020110F000085AC06D5ED5E5FC14772B78C62F05241,40.6765289306641,-73.8744964599609,Brooklyn,NB,New Building,321386193,3426631,NB,410552,false,2774,9/21/2020,3/17/2021 12:00,963,GLENMORE AVENUE,305,BAHALS CUSTOM HOMES INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000040147352C00000008098564440,2532,0101000020110F000035F28F08A0565FC14772B78C62F05241,40.6765289306641,-73.7981109619141,Queens,A1,ALT 1 Enlargement,421932010,4260742,A1,209300,true,1600,8/6/2020,6/30/2021 12:00,117-87,142 PLACE,412,I AM CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000040D17E52C00000004099564440,2533,0101000020110F0000A8C70D54906A5FC16A9DBA6363F05241,40.6765518188477,-73.9815216064453,Brooklyn,NB,New Building,321384612,3428833,NB,4571424,false,30888,8/26/2020,8/26/2021 12:00,670,UNION ST,306,RISE DEVELOPMENT PARTNERS,RESIDENTIAL: APARTMENT HOUSES,6,14
0101000020E610000000000000237C52C00000008099564440,2534,0101000020110F00001739E5A902665FC1885766AB63F05241,40.6765594482422,-73.9396362304688,Brooklyn,A1,ALT 1 Enlargement,321924904,3030219,A1,15310,true,3002,10/17/2020,2/24/2021 12:00,1469,DEAN STREET,308,ISLAND INTERIORS DESIGN,RESIDENTIAL: APARTMENT HOUSES,5,7
0101000020E6100000000000C0447F52C0000000809A564440,2535,0101000020110F00006EF74684546B5FC1604515CA64F05241,40.6765899658203,-73.9885711669922,Brooklyn,A1,ALT 1 Enlargement,321191633,3020760,A1,74000000,true,71930,7/22/2020,7/22/2021 12:00,322,3RD AVENUE,306,URBAN ATELIER GROUP LLC,FACTORY/INDUSTRIAL: LOW HAZARD,6,
0101000020E610000000000080547D52C0000000E09A564440,2536,0101000020110F00000EA90D9609685FC1CCE0963565F05241,40.6766014099121,-73.9582824707031,Brooklyn,A1,ALT 1 Enlargement,320622723,3028324,A1,905984,true,434,11/30/2020,12/15/2021 12:00,481,ST MARKS AVENUE,308,FOREVIEW CONTRACTING INC,RESIDENTIAL: APARTMENT HOUSES,4,6
0101000020E6100000000000E0D97F52C0000000209B564440,2537,0101000020110F0000F5070ED2516C5FC1689E427D65F05241,40.6766090393066,-73.997673034668,Brooklyn,A1,ALT 1 Enlargement,321197780,3008089,A1,501130,true,209,3/31/2020,3/12/2021 12:00,10,DENNETT PLACE,306,SIMONSAYS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,1
0101000020E610000000000020817852C0000000209C564440,2538,0101000020110F0000BDB8692DD75F5FC1409AF19B66F05241,40.6766395568848,-73.8828811645508,Brooklyn,NB,New Building,321904631,3088392,NB,1480888,false,10006,6/12/2020,2/4/2021 12:00,729,LIBERTY AVENUE,305,UGB CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,4,10
0101000020E6100000000000207E7852C0000000209D564440,2539,0101000020110F0000CF3FE314D25F5FC1AD9EA0BA67F05241,40.6766700744629,-73.882698059082,Brooklyn,NB,New Building,321184491,3328398,NB,1179412,false,7969,5/13/2020,2/4/2021 12:00,735,LIBERTY AVENUE,305,UGB CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,4,10
0101000020E6100000000000001B7B52C0000000209F564440,2540,0101000020110F000052A7AB3B42645FC158C1FEF769F05241,40.6767311096191,-73.9235229492188,Brooklyn,NB,New Building,321031824,3426618,NB,8672800,false,58600,8/24/2020,8/1/2021 12:00,1956,ATLANTIC AVENUE,308,THE WHITING-TURNER CONTRA,STORAGE: MODERATE HAZARD,2,
0101000020E610000000000080357952C0000000C09F564440,2541,0101000020110F00009BDFFE8F09615FC139332CAB6AF05241,40.6767501831055,-73.8938903808594,Brooklyn,NB,New Building,321584843,3083350,NB,484108,false,3271,7/13/2020,4/15/2021 12:00,107,WYONA ST,305,Y R A DEVELOPMENT CORP,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E610000000000020EF7D52C000000060A0564440,2542,0101000020110F00009DEC753B10695FC179A8595E6BF05241,40.6767692565918,-73.9677200317383,Brooklyn,A1,ALT 1 Enlargement,321941360,3028846,A1,720500,true,1113,9/24/2020,7/17/2021 12:00,301,PARK PLACE,308,EDMUND S. JOSEPH,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000A01F7E52C0000000C0A0564440,2543,0101000020110F00004F3A499D62695FC1D356DBC96BF05241,40.6767807006836,-73.9706802368164,Brooklyn,A1,ALT 1 Enlargement,321455126,3029054,A1,1175000,true,0,1/14/2020,1/31/2021 12:00,220,PARK PLACE,308,DOWNTOWN COMPLETE CONSTRU,RESIDENTIAL: APARTMENT HOUSES,5,4
0101000020E610000000000060F27D52C0000000C0A1564440,2544,0101000020110F0000F544B2C015695FC10C838AE86CF05241,40.6768112182617,-73.9679183959961,Brooklyn,A1,ALT 1 Enlargement,321979043,3028849,A1,171860,true,167,11/30/2020,11/28/2021 12:00,293,PARK PLACE,308,EXPRESS RENOVATIONS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000040467D52C0000000A0A4564440,2545,0101000020110F0000A4EA8E61F1675FC10952C22070F05241,40.6768989562988,-73.9574127197266,Brooklyn,NB,New Building,321193374,3028297,NB,3382688,false,22856,12/7/2020,12/1/2021 12:00,906,BERGEN STREET,308,RM CONSTRUCTION AND DEV,RESIDENTIAL: APARTMENT HOUSES,8,18
0101000020E6100000000000406B7952C000000040A6564440,2546,0101000020110F0000EC80BDDC64615FC16A349FF271F05241,40.6769485473633,-73.8971710205078,Brooklyn,NB,New Building,321383702,3428706,NB,31288088,false,211406,7/31/2020,7/31/2021 12:00,50,PENNSYLVANIA AVE,305,MEGA CONTRACTING GP LLC,RESIDENTIAL: APARTMENT HOUSES,9,218
0101000020E610000000000060A07352C000000000A7564440,2547,0101000020110F0000F197C30C8E575FC13EB8A2C972F05241,40.6769714355469,-73.8066635131836,Queens,NB,New Building,421742840,4619882,NB,44400,false,300,10/26/2020,6/13/2021 12:00,132-15,FOCH BLVD,410,B.M. KHERA CONSTRUCTION,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000060A07352C000000000A7564440,2548,0101000020110F0000F197C30C8E575FC13EB8A2C972F05241,40.6769714355469,-73.8066635131836,Queens,NB,New Building,421742859,4252885,NB,44400,false,300,10/26/2020,6/13/2021 12:00,132-17,FOCH BLVD,410,B.M. KHERA CONSTRUCTION,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000060A07352C000000000A7564440,2549,0101000020110F0000F197C30C8E575FC13EB8A2C972F05241,40.6769714355469,-73.8066635131836,Queens,NB,New Building,421883055,4252885,NB,461760,false,3120,10/26/2020,6/13/2021 12:00,132-17,FOCH BOULEVARD,410,B.M. KHERA CONSTRUCTION,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000060A07352C000000000A7564440,2550,0101000020110F0000F197C30C8E575FC13EB8A2C972F05241,40.6769714355469,-73.8066635131836,Queens,NB,New Building,421883064,4619882,NB,461760,false,3120,10/26/2020,6/13/2021 12:00,132-15,FOCH BOULEVARD,410,B.M. KHERA CONSTRUCTION,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000080B47D52C0000000A0A7564440,2551,0101000020110F0000C9C6DCA6AC685FC17354D07C73F05241,40.6769905090332,-73.9641418457031,Brooklyn,NB,New Building,320975780,3028570,NB,1998888,false,13506,7/9/2020,7/3/2021 12:00,373,PROSPECT PLACE,308,D & G CONSTRUCTION NY INC,RESIDENTIAL: APARTMENT HOUSES,4,6
0101000020E610000000000040C07D52C000000040AA564440,2552,0101000020110F000018CB409CC0685FC10FD65C6D76F05241,40.6770706176758,-73.9648590087891,Brooklyn,NB,New Building,321387156,3028575,NB,1071668,false,7241,6/29/2020,6/11/2021 12:00,349,PROSPECT PLACE,308,BROOKLYN AZ INC,RESIDENTIAL: APARTMENT HOUSES,4,6
0101000020E610000000000020F78052C000000040AB564440,2553,0101000020110F0000A5C7AA58366E5FC1F8530C8C77F05241,40.6771011352539,-74.0150833129883,Brooklyn,NB,New Building,321590177,3809799,NB,4840192,false,32704,11/10/2020,7/1/2021 12:00,199,CONOVER STREET,306,QUAD CONSTRUCTION NY,RESIDENTIAL: APARTMENT HOUSES,3,22
0101000020E6100000000000400D7F52C000000080AB564440,2554,0101000020110F00003D3A8F3EF66A5FC1C934B8D377F05241,40.6771087646484,-73.9851837158203,Brooklyn,NB,New Building,321195425,3425001,NB,6369032,false,43034,11/6/2020,4/1/2021 12:00,497,CARROLL STREET,306,JKT CONSTRUCTION INC,FACTORY/INDUSTRIAL: LOW HAZARD,8,
0101000020E6100000000000E0C57E52C0000000E0AB564440,2555,0101000020110F00007792BA017D6A5FC109073A3F78F05241,40.6771202087402,-73.980827331543,Brooklyn,A1,ALT 1 Enlargement,320912072,3019701,A1,850000,true,899,10/27/2020,10/31/2021 12:00,724,SACKETT STREET,306,GENESIS DESIGN & CONSTRUC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000C07E7C52C000000080AD564440,2556,0101000020110F0000D880A0829E665FC1B94E17117AF05241,40.6771697998047,-73.9452362060547,Brooklyn,A1,ALT 1 Enlargement,321537431,3030104,A1,1124372,true,5366,1/2/2020,12/24/2020 12:00,1362,PACIFIC STREET,308,NYC BUILDING SOLUTIONS CO,RESIDENTIAL: APARTMENT HOUSES,4,7
0101000020E610000000000060EE7A52C000000080AD564440,2557,0101000020110F00008060DB6EF6635FC1B94E17117AF05241,40.6771697998047,-73.9207992553711,Brooklyn,NB,New Building,321387450,3042334,NB,39132976,false,264412,9/15/2020,9/15/2021 12:00,1911,ATLANTIC AVENUE,303,MONADNOCK CONSTRUCTION IN,RESIDENTIAL: APARTMENT HOUSES,14,236
0101000020E6100000000000E0A98052C0000000E0AE564440,2558,0101000020110F0000B71D2421B36D5FC181C4489B7BF05241,40.6772117614746,-74.010368347168,Brooklyn,NB,New Building,321385103,3426417,NB,2634844,false,17803,10/8/2020,10/8/2021 12:00,142,RICHARDS STREET,306,CHEEVER DEVELOPMENT CORP,RESIDENTIAL: APARTMENT HOUSES,4,17
0101000020E610000000000020F77F52C0000000E0AE564440,2559,0101000020110F000004232D81836C5FC181C4489B7BF05241,40.6772117614746,-73.9994583129883,Brooklyn,A1,ALT 1 Enlargement,321593628,3005576,A1,1100000,true,1996,12/14/2020,12/24/2021 12:00,150,LUQUER,306,NYC BUILDING SOLUTIONS CO,RESIDENTIAL: APARTMENT HOUSES,4,4
0101000020E6100000000000A01A7B52C000000020AF564440,2560,0101000020110F000034D89A9841645FC11DADF4E27BF05241,40.6772193908691,-73.9235000610352,Brooklyn,A1,ALT 1 Enlargement,321512109,3048250,A1,462000,true,962,3/26/2020,1/16/2021 12:00,35,KANE PLACE,303,BLACKSTONE CONTRACTORS LL,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000C0167A52C000000020AF564440,2561,0101000020110F0000B52C1A2C88625FC11DADF4E27BF05241,40.6772193908691,-73.9076385498047,Brooklyn,A1,ALT 1 Enlargement,321632159,3042707,A1,680000,true,3466,10/1/2020,9/8/2021 12:00,1906,EASTERN PARKWAY,316,EVEREST CONSTRUCTION DEV*,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E610000000000020357F52C000000080AF564440,2562,0101000020110F000042ECDFF9396B5FC10F8B764E7CF05241,40.6772308349609,-73.9876174926758,Brooklyn,NB,New Building,320908256,3007667,NB,2237020,false,15115,11/4/2020,2/21/2021 12:00,454,CARROLL STREET,306,SUPERB CONSTRUCTION MGT,FACTORY/INDUSTRIAL: LOW HAZARD,7,1
0101000020E6100000000000204F8052C000000020B0564440,2563,0101000020110F00009B5340FB186D5FC1F854A4017DF05241,40.6772499084473,-74.0048294067383,Brooklyn,NB,New Building,321583130,3426134,NB,2786248,false,18826,8/24/2020,8/13/2021 12:00,730,HICKS ST,306,GIRON CONTRACTING INC,RESIDENTIAL: APARTMENT HOUSES,3,15
0101000020E6100000000000607D7252C0000000C0B1564440,2564,0101000020110F0000CFC5CFC19F555FC10AD881D37EF05241,40.6772994995117,-73.7889022827148,Queens,A1,ALT 1 Enlargement,421023868,4265318,A1,101640,true,697,6/27/2019,12/31/2020 12:00,121-10,153 STREET,412,JIM'S A1 HOME REMODLING L,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000000FD7F52C000000020B2564440,2565,0101000020110F00002B25DF7B8D6C5FC171BE033F7FF05241,40.6773109436035,-73.9998168945312,Brooklyn,A1,ALT 1 Enlargement,321659576,3005572,A1,720340,true,1077,4/22/2020,5/7/2021 12:00,140,LUQUER STREET,306,U.S. CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,4,4
0101000020E610000000000000F47A52C000000060B2564440,2566,0101000020110F00003E83D7FCFF635FC10BAEAF867FF05241,40.677318572998,-73.921142578125,Brooklyn,NB,New Building,321194783,3428823,NB,6962364,false,47043,7/24/2020,7/24/2021 12:00,20,PRESCOTT PLACE,303,PREFERRED GC GROUP INC,RESIDENTIAL: APARTMENT HOUSES,9,49
0101000020E6100000000000603A7C52C000000060B3564440,2567,0101000020110F00000052525E2A665FC1D9715FA580F05241,40.6773490905762,-73.9410629272461,Brooklyn,NB,New Building,321255342,3029949,NB,404632,false,2734,11/4/2020,11/4/2021 12:00,1511,PACIFIC STREET,308,HP BUILDING MANAGEMENT IN,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000040F47152C000000060B3564440,2568,0101000020110F0000009922D6B6545FC1D9715FA580F05241,40.6773490905762,-73.7805328369141,Queens,NB,New Building,421580097,4609218,NB,502756,false,3397,3/10/2020,3/1/2021 12:00,161-16,BAISLEY BLVD,412,KAIETEUR CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000020FA7A52C000000000B4564440,2569,0101000020110F0000CD643F640A645FC198508D5881F05241,40.6773681640625,-73.921516418457,Brooklyn,NB,New Building,320911340,3825231,NB,3504640,false,23680,5/6/2020,5/6/2021 12:00,343,RALPH AVE,303,KEY DEVELOPERS INC,RESIDENTIAL: APARTMENT HOUSES,8,20
0101000020E610000000000080F37152C0000000C0B4564440,2570,0101000020110F0000C5FA0090B5545FC1192D912F82F05241,40.6773910522461,-73.7804870605469,Queens,NB,New Building,421582807,4609219,NB,502756,false,3397,3/10/2020,3/1/2021 12:00,161-20,BAISLEY BLVD,412,KAIETEUR CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000020937452C000000060B5564440,2571,0101000020110F0000CDFB99622A595FC13B13BFE282F05241,40.6774101257324,-73.8214797973633,Queens,A1,ALT 1 Enlargement,421515578,4251190,A1,85000,true,0,8/27/2020,12/20/2020 12:00,114-31,117 STREET,410,ZIM CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000020007F52C0000000C0B5564440,2572,0101000020110F00002DE942F3DF6A5FC15405414E83F05241,40.6774215698242,-73.9843826293945,Brooklyn,NB,New Building,320915943,3378226,NB,7755644,false,52403,5/26/2020,3/11/2021 12:00,561,PRESIDENT STREET,306,RJ HOSPITALITY LIMITED,"RESIDENTIAL: HOTELS, DORMITORIES",5,112
0101000020E610000000000020397952C000000060B6564440,2573,0101000020110F000010074CB80F615FC1D6F06E0184F05241,40.6774406433105,-73.8941116333008,Brooklyn,NB,New Building,321642273,3815618,NB,5441812,false,36769,7/14/2020,4/22/2021 12:00,2718,FULTON STREET,305,AMERISTAR CONSTRUCTION LL,"RESIDENTIAL: HOTELS, DORMITORIES",7,102
0101000020E610000000000040327B52C000000000B8564440,2574,0101000020110F000085D0BDB969645FC142CB4CD385F05241,40.677490234375,-73.9249420166016,Brooklyn,NB,New Building,321938622,3807743,NB,437488,false,2956,11/6/2020,3/10/2021 12:00,46,BUFFALO AV,303,INSTYLE HOME RENOVATIONS,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
